"date","location","mintemp","maxtemp","rainfall","evaporation","sunshine","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","raintoday","risk_mm","raintomorrow"
2021-09-21,"Wollongong",8.8,15.8,0,NA,NA,"S",76,"SW","S",20,52,41,56,1016.5,1018.4,NA,1,11.7,14.9,"No",0,"No"
2021-09-22,"Wollongong",9,20.6,0,NA,NA,"S",43,"SSW","SSE",24,22,48,58,1023.7,1021.5,NA,NA,15.2,16.3,"No",0,"No"
2021-09-23,"Wollongong",12,21.8,0,NA,NA,"WNW",46,"SE","ENE",9,24,52,72,1019.2,1014.3,NA,NA,19.4,19.7,"No",0,"No"
2021-09-24,"Wollongong",15.6,26.8,0,NA,NA,"WSW",48,"N","WNW",9,26,47,20,1013.3,1008.5,NA,NA,21.4,26.4,"No",0,"No"
2021-09-25,"Wollongong",14.7,18.4,0,NA,NA,"S",48,"SSW","S",20,35,44,66,1015.8,1018,NA,8,17.9,14.4,"No",2.4,"Yes"
2021-09-26,"Wollongong",10.2,16.2,2.4,NA,NA,"SSW",50,"SSW","S",37,30,60,59,1027.3,1026.4,6,1,13.2,14.4,"Yes",0.8,"No"
2021-09-27,"Wollongong",9.8,18.5,0.8,NA,NA,"NE",41,"ENE","NE",9,33,68,64,1026.2,1021.5,3,NA,15.9,16.1,"No",0,"No"
2021-09-28,"Wollongong",13.9,19.4,0,NA,NA,"NE",52,"NE","NE",22,43,61,74,1021.5,1016.8,5,1,18.3,17.9,"No",0.4,"No"
2021-09-29,"Wollongong",13.7,20.5,0.4,NA,NA,"NE",35,"NE","NNE",31,13,77,91,1017.2,1014.5,NA,8,18.1,16.8,"No",3.8,"Yes"
2021-09-30,"Wollongong",15.9,21.1,3.8,NA,NA,"NE",41,"N","NNE",13,22,73,82,1011.5,1008.8,5,4,18.7,18.2,"Yes",9,"Yes"
2021-10-01,"Wollongong",13.5,20.8,9,NA,NA,"NW",39,"NNW","WNW",9,9,81,83,1007.7,1003.5,8,4,17.2,18.1,"Yes",19.4,"Yes"
2021-10-02,"Wollongong",13.2,22,19.4,NA,NA,"NW",37,"W","NNE",17,11,56,75,1004.1,1001.9,NA,2,20.8,19.1,"Yes",14.6,"Yes"
2021-10-03,"Wollongong",12.8,22.3,14.6,NA,NA,"W",37,"ESE","NNE",7,11,69,76,1003.9,1000.9,NA,5,18.3,19.6,"Yes",0,"No"
2021-10-04,"Wollongong",16.2,26,0,NA,NA,"SW",70,"SSE","WNW",6,24,80,35,999.8,998.6,3,NA,18.5,25.8,"No",0,"No"
2021-10-05,"Wollongong",13.7,21,0,NA,NA,"W",76,"W","W",22,30,44,29,1007.6,1007.2,NA,NA,16.4,20,"No",0,"No"
2021-10-06,"Wollongong",12.7,21,0,NA,NA,"W",41,"WSW","ENE",17,20,44,51,1015.2,1012,NA,NA,17.3,20,"No",0,"No"
2021-10-07,"Wollongong",12.2,30.3,0,NA,NA,"S",89,"NNE","WNW",17,24,35,20,1008.7,1005.9,NA,NA,20.2,30.1,"No",0,"No"
2021-10-08,"Wollongong",13.5,20.1,0,NA,NA,"NE",46,"SE","NE",4,31,70,64,1019.2,1017,1,7,17.6,18.5,"No",0,"No"
2021-10-09,"Wollongong",13.6,22,0,NA,NA,"N",31,"NE","NE",7,11,73,79,1016.7,1012.8,NA,NA,18.1,21,"No",0,"No"
2021-10-10,"Wollongong",16.3,21.4,0,NA,NA,"S",61,"ESE","S",2,44,70,82,1008.6,1008.5,6,8,20.1,17.7,"No",14.8,"Yes"
2021-10-11,"Wollongong",8.7,15.8,14.8,NA,NA,"SSW",52,"SW","S",19,35,77,71,1016.6,1016.8,7,8,10.7,14.9,"Yes",1.4,"Yes"
2021-10-12,"Wollongong",10.7,17.3,1.4,NA,NA,"SE",37,"ESE","NW",26,15,63,84,1019.5,1017.4,8,8,15.4,14.1,"Yes",2.2,"Yes"
2021-10-13,"Wollongong",13.3,18.5,2.2,NA,NA,"NE",52,"E","ENE",20,41,63,95,1017.4,1014,8,8,17.1,15.4,"Yes",13,"Yes"
2021-10-14,"Wollongong",13.7,20.9,13,NA,NA,"NE",54,"NE","NE",13,31,77,89,1009.3,1004.5,2,8,18.5,18.6,"Yes",NA,NA
2021-10-15,"Wollongong",13.8,22.5,NA,NA,NA,"WNW",74,"WNW","NW",39,35,50,42,1002.3,998.8,8,8,15.8,19.6,NA,NA,NA
2021-10-16,"Wollongong",13.2,21.9,NA,NA,NA,"WNW",89,"WNW","WNW",46,43,47,39,1001.4,1001.8,5,NA,17.2,20.4,NA,NA,NA
2021-10-17,"Wollongong",12.8,19.5,NA,NA,NA,"WSW",33,"WSW","ENE",17,13,39,56,1014.3,1013.4,NA,NA,17.9,19.1,NA,NA,NA
2021-10-18,"Wollongong",12.5,22,NA,NA,NA,"ENE",28,"NW","NNE",15,11,55,68,1016.3,1013.1,NA,NA,19.5,21.4,NA,NA,NA
2021-10-19,"Wollongong",13.9,18.7,NA,NA,NA,"SSW",61,"S","SSW",31,46,80,84,1016,1016.7,2,8,17.8,14.8,NA,NA,NA
2021-10-20,"Wollongong",12,20.2,NA,NA,NA,"SSW",43,"SSW","S",30,31,81,72,1018.2,1017.4,8,2,16.1,19.1,NA,NA,NA
2021-10-21,"Wollongong",14.8,21.1,NA,NA,NA,"E",41,"SSW","ESE",6,9,87,74,1017.6,1015.9,5,NA,17.5,20.2,NA,NA,NA
2021-10-22,"Wollongong",15.4,21.4,NA,NA,NA,"W",20,"N","ENE",15,11,93,68,1017.9,1015.7,8,NA,16.8,20.8,NA,NA,NA
2021-10-23,"Wollongong",16.5,22.4,NA,NA,NA,"WSW",43,"NE","N",20,11,81,82,1013.4,1010.3,NA,NA,20.2,21.5,NA,NA,NA
2021-10-24,"Wollongong",15.8,19.6,NA,NA,NA,"SSW",52,"S","SE",24,19,76,65,1015.6,1014.4,7,1,17.7,19.2,NA,NA,NA
2021-10-25,"Wollongong",12.5,19.6,NA,NA,NA,"NNW",30,"W","SSE",7,17,43,48,1016.6,1015.4,NA,NA,17.6,18.1,NA,NA,NA
2021-10-26,"Wollongong",12.1,19.9,NA,NA,NA,"SSE",22,"S","SE",6,13,60,58,1020.4,1018.3,NA,NA,17.2,18.4,NA,NA,NA
2021-10-27,"Wollongong",15,21.3,NA,NA,NA,"ENE",30,"NE","NE",17,22,69,76,1019.1,1014.9,4,NA,19.6,20.8,NA,NA,NA
2021-10-28,"Wollongong",14.3,27.1,NA,NA,NA,"N",19,"SE","ENE",9,9,88,83,1012.1,1008.6,NA,NA,20.2,21.2,NA,NA,NA
2021-10-29,"Wollongong",18,31,NA,NA,NA,"WNW",78,"NW","WNW",35,43,34,28,1001.5,1001.7,NA,NA,27.1,28.5,NA,NA,NA
2021-10-30,"Wollongong",14.4,17.4,NA,NA,NA,"S",41,"S","SSE",30,26,52,54,1018,1018.1,7,6,15.5,16.5,NA,NA,NA
2021-10-31,"Wollongong",10.4,19.1,NA,NA,NA,"E",30,"ESE","NE",7,20,55,61,1025.9,1024.4,2,NA,17.2,18.5,NA,NA,NA
2021-11-01,"Wollongong",14.1,21.5,NA,NA,NA,"NE",44,"N","NE",20,35,63,72,1026,1023.7,7,8,18.4,19.6,NA,NA,NA
2021-11-02,"Wollongong",16.8,22.7,NA,NA,NA,"NE",35,"E","NE",13,20,73,66,1027.9,1027,NA,NA,20.7,21.7,NA,NA,NA
2021-11-03,"Wollongong",17.4,23.1,NA,NA,NA,"NE",50,"N","NE",28,39,60,67,1026.6,1022.7,NA,NA,20.6,20.6,NA,NA,NA
2021-11-04,"Wollongong",17,20.3,NA,NA,NA,"NNE",22,"ENE","NE",7,15,79,87,1021.8,1020.6,5,8,19.8,19.2,NA,NA,NA
2021-11-05,"Wollongong",16.1,20.4,NA,NA,NA,"NE",43,"ENE","NW",15,7,95,84,1022.6,1019.8,8,8,16.8,18.6,NA,NA,NA
2021-11-06,"Wollongong",14.6,21.6,NA,NA,NA,"NE",46,"ENE","NNE",15,20,82,78,1015.8,1011.2,8,NA,19.1,20.9,NA,NA,NA
2021-11-07,"Wollongong",17.2,22.9,NA,NA,NA,"NW",48,"N","WNW",6,13,93,66,1009.3,1006.1,7,1,18.4,22.8,NA,NA,NA
2021-11-08,"Wollongong",17.4,21.3,NA,NA,NA,"S",35,"SSE","SSE",17,7,93,87,1008.3,1008.3,8,8,18.9,19.8,NA,0.2,"No"
2021-11-09,"Wollongong",16.3,20.5,0.2,NA,NA,"SSW",35,"SSE","ENE",13,11,78,79,1013.1,1010.9,8,8,18.3,19.8,"No",0.2,"No"
2021-11-10,"Wollongong",17.8,20.9,0.2,NA,NA,"SSW",33,"SW","N",15,19,92,96,1010,1006.1,8,8,19.2,19,"No",11,"Yes"
2021-11-11,"Wollongong",15.9,17.4,11,NA,NA,"SSW",54,"SSW","SSE",31,20,86,72,1006.9,1006.1,8,8,16.2,16.8,"Yes",27,"Yes"
2021-11-12,"Wollongong",11.9,18,27,NA,NA,"SW",30,"SW","SE",17,17,95,85,998.8,994.8,8,8,14.4,17.1,"Yes",3.2,"Yes"
2021-11-13,"Wollongong",14.3,19.8,3.2,NA,NA,"NNW",67,"WNW","W",17,30,53,45,997.3,997.3,8,8,17.1,18.9,"Yes",1.8,"Yes"
2021-11-14,"Wollongong",12.3,22.6,1.8,NA,NA,"NNW",76,"W","NW",24,48,44,35,1007.1,1004.1,3,1,17.2,20.7,"Yes",0,"No"
2021-11-15,"Wollongong",13,20.4,0,NA,NA,"W",63,"W","WSW",28,17,40,36,1007.1,1006.9,NA,6,15.4,19.4,"No",0,"No"
2021-11-16,"Wollongong",11.3,17.8,0,NA,NA,"WSW",46,"SW","SSE",26,24,37,48,1015.8,1017.5,NA,NA,16.8,16.4,"No",0.6,"No"
2021-11-17,"Wollongong",12.3,20.4,0.6,NA,NA,"NE",28,"S","ENE",7,15,80,63,1025,1022.9,7,NA,14.7,18.1,"No",0,"No"
2021-11-18,"Wollongong",14.6,23.1,0,NA,NA,"NE",52,"NE","NE",20,35,69,78,1020.9,1015.7,NA,NA,20.4,20.2,"No",0,"No"
2021-11-19,"Wollongong",18.8,24.7,0,NA,NA,"S",50,"W","SE",11,13,48,67,1012.3,1011.3,7,8,22.8,21.9,"No",2,"Yes"
2021-11-20,"Wollongong",16.3,19.1,2,NA,NA,"S",44,"SSW","S",9,31,85,92,1011,1011,7,8,17.7,16.5,"Yes",24.8,"Yes"
2021-11-21,"Wollongong",14.6,17.8,24.8,NA,NA,"ESE",56,"S","S",31,31,94,88,1017.4,1017.8,8,8,15.3,15.6,"Yes",8.6,"Yes"
2021-11-22,"Wollongong",14.3,20.1,8.6,NA,NA,"ESE",50,"SSE","S",33,24,70,69,1023.9,1022.2,7,8,17.3,18.3,"Yes",1.6,"Yes"
2021-11-23,"Wollongong",15.8,21.1,1.6,NA,NA,"S",24,"E","E",13,6,85,76,1021.5,1019.4,6,8,19.6,21,"Yes",0.2,"No"
2021-11-24,"Wollongong",17.8,22.9,0.2,NA,NA,"NE",41,"NE","N",17,13,89,83,1017.3,1014,8,4,19.6,21.9,"No",5,"Yes"
2021-11-25,"Wollongong",19,21.9,5,NA,NA,"S",39,"NNE","NE",13,26,93,94,1011.6,1006.7,8,8,20,20.1,"Yes",12.6,"Yes"
2021-11-26,"Wollongong",16.2,17.5,12.6,NA,NA,"S",72,"SSW","S",30,54,93,92,1010.7,1011.5,8,8,16.8,16.7,"Yes",12,"Yes"
2021-11-27,"Wollongong",14.7,17.8,12,NA,NA,"S",67,"S","S",48,50,86,74,1019.8,1020.3,8,8,15.8,17.1,"Yes",1.2,"Yes"
2021-11-28,"Wollongong",14.2,18.3,1.2,NA,NA,"S",44,"SSW","SSW",24,28,75,72,1023.7,1022,8,8,16.9,16.7,"Yes",0,"No"
2021-11-29,"Wollongong",13.2,20.3,0,NA,NA,"SE",19,"S","NE",9,11,64,62,1021.4,1018.7,8,2,17.7,18.7,"No",0,"No"
2021-11-30,"Wollongong",15.6,22.4,0,NA,NA,"NE",31,"E","NNE",6,17,79,80,1018.8,1015.9,8,5,19.2,20.9,"No",5.4,"Yes"
2021-12-01,"Wollongong",18.6,22.7,5.4,NA,NA,"NNE",57,"ESE","NE",15,26,97,85,1016.7,1014.4,7,3,19.4,21,"Yes",0,"No"
2021-12-02,"Wollongong",17.5,23.7,0,NA,NA,"NE",41,"ENE","N",13,11,83,83,1017,1015.3,NA,NA,22.2,22.8,"No",0,"No"
2021-12-03,"Wollongong",19.2,22.6,0,NA,NA,"S",61,"NE","S",13,44,80,83,1014.3,1015.4,NA,8,22.3,19.2,"No",3.4,"Yes"
2021-12-04,"Wollongong",16.6,19.1,3.4,NA,NA,"S",52,"S","SSW",28,37,88,80,1014.5,1015,8,8,17.7,18.5,"Yes",0.6,"No"
2021-12-05,"Wollongong",14.5,18.5,0.6,NA,NA,"S",54,"SW","SSE",22,28,87,58,1022.6,1023.3,6,8,15.5,18.1,"No",0.2,"No"
2021-12-06,"Wollongong",15.5,21.5,0.2,NA,NA,"ENE",30,"WNW","NE",6,19,65,63,1020.7,1017.4,8,8,18.5,20.2,"No",0,"No"
2021-12-07,"Wollongong",17.7,23.7,0,NA,NA,"SSW",35,"NE","SE",13,24,75,68,1012.5,1009.8,7,8,20.4,21.7,"No",0.6,"No"
2021-12-08,"Wollongong",16.4,18,0.6,NA,NA,"SSW",57,"SSW","SSW",26,31,83,82,1015.2,1013.8,8,8,16.8,17.3,"No",7.2,"Yes"
2021-12-09,"Wollongong",15.6,21.1,7.2,NA,NA,"S",35,"SSW","S",9,24,90,75,1011,1008.8,8,8,17.6,19.8,"Yes",20,"Yes"
2021-12-10,"Wollongong",14.7,20.5,20,NA,NA,"SSW",63,"SSW","WSW",20,31,67,72,1005.6,1005.1,4,8,19.9,16.8,"Yes",12.8,"Yes"
2021-12-11,"Wollongong",13.7,20.5,12.8,NA,NA,"SSW",63,"SW","S",31,44,61,72,1015,1015.4,3,8,17.7,18.7,"Yes",0.2,"No"
2021-12-12,"Wollongong",14.5,20.6,0.2,NA,NA,"S",46,"SSW","S",26,39,67,70,1019.1,1017.3,6,5,18.4,18.5,"No",0,"No"
2021-12-13,"Wollongong",13.3,20.8,0,NA,NA,"SSW",22,"SSW","SSE",15,15,63,69,1016.9,1014.3,6,NA,18.3,20.4,"No",0,"No"
2021-12-14,"Wollongong",13.4,22.5,0,NA,NA,"ESE",17,"E","SE",11,11,69,72,1014.8,1014.9,NA,NA,20.2,21.9,"No",0,"No"
2021-12-15,"Wollongong",16.2,24.6,0,NA,NA,"SSW",54,"NNE","NNE",9,24,75,75,1013,1008.9,NA,7,21.3,23.7,"No",1.2,"Yes"
2021-12-16,"Wollongong",18.8,22.3,1.2,NA,NA,"S",43,"S","S",20,28,82,73,1013.8,1014.4,8,8,20.5,19.4,"Yes",0,"No"
2021-12-17,"Wollongong",17.6,23.6,0,NA,NA,"NE",39,"SSW","NE",7,26,72,69,1018.2,1015,8,3,19.8,23,"No",0,"No"
2021-12-18,"Wollongong",19.6,27.4,0,NA,NA,"WSW",65,"NE","NNE",26,15,79,82,1013.3,1009.3,NA,NA,22.2,24.6,"No",1.4,"Yes"
2021-12-19,"Wollongong",21.7,32.1,1.4,NA,NA,"W",87,"N","NW",24,19,63,41,1009,1006,8,4,25.3,31.5,"Yes",0.4,"No"
2021-12-20,"Wollongong",19.4,25.8,0.4,NA,NA,"S",39,"S","NNW",15,7,83,78,1014.3,1011.7,8,NA,20.8,24.5,"No",0,"No"
2021-12-21,"Wollongong",19,25.5,0,NA,NA,"SSW",28,"E","SSE",11,13,71,71,1012.3,1010.2,NA,NA,24.1,24.6,"No",0,"No"
2021-12-22,"Wollongong",20.1,23.6,0,NA,NA,"SSW",31,"S","SSE",11,20,81,74,1012.8,1011.9,8,8,21.6,22.5,"No",3.8,"Yes"
2021-12-23,"Wollongong",19,23.7,3.8,NA,NA,"SSE",50,"SSW","SSE",19,20,93,84,1013.2,1011.1,8,8,20,23,"Yes",0,"No"
2021-12-24,"Wollongong",18.4,25.4,0,NA,NA,"S",43,"S","SSE",28,20,80,73,1015.9,1013.7,8,2,20.4,23.4,"No",0,"No"
2021-12-25,"Wollongong",19.8,27.4,0,NA,NA,"NE",46,"N","NE",19,30,70,80,1014.3,1012.5,1,NA,25.4,24.7,"No",0,"No"
2021-12-26,"Wollongong",19.9,22.8,0,NA,NA,"SSW",57,"SSW","SSW",28,31,82,89,1015.7,1014.4,8,8,20.5,20.2,"No",4.6,"Yes"
2021-12-27,"Wollongong",16.6,21.4,4.6,NA,NA,"S",61,"SSW","SSW",39,43,75,88,1019.4,1018.9,7,8,17.4,17.9,"Yes",31,"Yes"
2021-12-28,"Wollongong",14.3,21.1,31,NA,NA,"SSW",54,"SSW","S",37,31,66,57,1021.4,1019.6,7,7,18.4,19.9,"Yes",0.2,"No"
2021-12-29,"Wollongong",14.8,23,0.2,NA,NA,"SW",33,"SW","ESE",20,17,74,63,1019.9,1017.4,8,NA,18.1,22.5,"No",0.2,"No"
2021-12-30,"Wollongong",16.8,25.1,0.2,NA,NA,"NE",46,"N","NE",13,26,59,62,1017.4,1015.7,NA,NA,22.5,24.4,"No",0,"No"
2021-12-31,"Wollongong",18.3,25.6,0,NA,NA,"NE",52,"NE","NE",20,37,68,69,1015.9,1013.5,NA,NA,23.3,25,"No",0,"No"
2022-01-01,"Wollongong",20.4,26.3,0,NA,NA,"NE",52,"NNE","NE",20,39,69,70,1014.6,1011.4,4,NA,24.4,25.2,"No",0,"No"
2022-01-02,"Wollongong",20.9,25.2,0,NA,NA,"NE",54,"NE","NE",22,43,74,77,1010.5,1008,NA,NA,23.8,24.8,"No",0,"No"
2022-01-03,"Wollongong",19.7,26,0,NA,NA,"ESE",20,"NE","SE",11,13,80,73,1011.2,1010.6,NA,NA,24.2,25.3,"No",0,"No"
2022-01-04,"Wollongong",19.8,26.7,0,NA,NA,"ESE",28,"S","SE",20,15,78,69,1012.1,1011.7,8,5,22.6,25.6,"No",0.4,"No"
2022-01-05,"Wollongong",20.7,25,0.4,NA,NA,"E",35,"S","N",22,17,83,92,1013.2,1011.7,8,8,22.6,21.7,"No",21.6,"Yes"
2022-01-06,"Wollongong",21.2,25.5,21.6,NA,NA,"NE",39,"NE","NE",20,28,88,81,1014.3,1013.7,8,8,23.9,24.3,"Yes",13.4,"Yes"
2022-01-07,"Wollongong",20.2,22.2,13.4,NA,NA,"NE",44,"WNW","NE",11,35,95,94,1014.3,1011.4,8,7,20.4,21.9,"Yes",23.4,"Yes"
2022-01-08,"Wollongong",18.4,24.8,23.4,NA,NA,"SSW",33,"N","E",9,7,92,82,1009.3,1009.7,7,NA,20.6,23.5,"Yes",0,"No"
2022-01-09,"Wollongong",20.4,23.4,0,NA,NA,"SSW",33,"SSW","S",17,15,80,86,1017.1,1016.6,8,8,22.7,22,"No",1.2,"Yes"
2022-01-10,"Wollongong",20.5,25.8,1.2,NA,NA,"NE",30,"SSE","NNE",7,13,94,85,1019.1,1018,7,6,21.9,24.5,"Yes",0.4,"No"
2022-01-11,"Wollongong",20.8,26,0.4,NA,NA,"N",33,"SSW","N",11,7,94,84,1020.7,1018.7,3,8,22.1,24.4,"No",0,"No"
2022-01-12,"Wollongong",20.1,24,0,NA,NA,"S",54,"SSW","SSE",19,30,79,87,1020.5,1020,8,8,22.4,21.7,"No",30.8,"Yes"
2022-01-13,"Wollongong",19.6,25.5,30.8,NA,NA,"SSE",35,"SSE","SE",28,11,91,79,1019.6,1016.9,8,8,21.2,24.6,"Yes",2.6,"Yes"
2022-01-14,"Wollongong",19.4,26.6,2.6,NA,NA,"NE",31,"NE","NNE",6,15,83,80,1011.7,1008.7,NA,8,22.5,25.2,"Yes",0,"No"
2022-01-15,"Wollongong",22.1,25.4,0,NA,NA,"S",93,"NE","NNE",17,22,91,84,1005.1,1003.2,5,NA,22.6,25,"No",0.4,"No"
2022-01-16,"Wollongong",20.3,25,0.4,NA,NA,"SSW",39,"SSW","S",19,26,84,82,1009,1008.3,7,NA,23.2,24.3,"No",0,"No"
2022-01-17,"Wollongong",19.6,25.8,0,NA,NA,"NE",22,"NNE","NNE",9,15,85,84,1010.5,1008.8,NA,8,24.5,24.5,"No",0,"No"
2022-01-18,"Wollongong",21.3,22.8,0,NA,NA,"SSW",46,"SSW","SSW",26,30,87,92,1013.7,1013.8,8,8,22,20.4,"No",8,"Yes"
2022-01-19,"Wollongong",18.4,22,8,NA,NA,"S",65,"SSW","SSW",30,41,82,87,1020.3,1022.7,6,8,19.4,19.9,"Yes",0.6,"No"
2022-01-20,"Wollongong",18.5,22.7,0.6,NA,NA,"SSE",59,"SE","S",26,30,64,67,1028.4,1029.1,8,8,20.8,21.9,"No",1,"No"
2022-01-21,"Wollongong",18.8,24.5,1,NA,NA,"SE",43,"SSW","SE",19,22,76,64,1029.8,1028.2,8,8,20.6,23.6,"No",0.8,"No"
2022-01-22,"Wollongong",17.9,24.8,0.8,NA,NA,"SSW",30,"S","SSE",24,20,73,60,1025.2,1022.8,1,3,20.9,23.5,"No",2,"Yes"
2022-01-23,"Wollongong",19,24.3,2,NA,NA,"SSE",33,"ESE","SSE",7,17,85,73,1019,1016.3,8,8,20.1,23.2,"Yes",1.6,"Yes"
2022-01-24,"Wollongong",18.2,24.8,1.6,NA,NA,"S",26,"S","ESE",15,13,80,72,1015.3,1012.2,8,4,21.4,23.9,"Yes",0,"No"
2022-01-25,"Wollongong",20.7,25.6,0,NA,NA,"NNE",26,"NNE","NE",9,22,75,69,1012.2,1010.3,7,NA,22.3,24.6,"No",0,"No"
2022-01-26,"Wollongong",19.8,25.7,0,NA,NA,"NE",30,"E","NE",9,24,71,65,1014.1,1013.9,NA,6,23.9,24.6,"No",0,"No"
2022-01-27,"Wollongong",19.7,26.2,0,NA,NA,"NE",39,"NNE","NE",17,30,63,72,1016.7,1014.4,NA,7,23.9,24.6,"No",0,"No"
2022-01-28,"Wollongong",22.3,26.2,0,NA,NA,"NE",46,"NNE","NE",19,37,74,71,1016.6,1014.3,NA,1,24.2,24.7,"No",0,"No"
2022-01-29,"Wollongong",20.7,25.5,0,NA,NA,"NE",39,"NE","NE",17,28,81,82,1015.9,1013.8,NA,NA,23,23.7,"No",0,"No"
2022-01-30,"Wollongong",20.7,26.6,0,NA,NA,"NNE",20,"NNW","N",9,11,84,79,1016,1013.8,NA,NA,23.5,25.2,"No",0,"No"
2022-01-31,"Wollongong",20.8,27,0,NA,NA,"NNW",15,"ESE","N",9,9,83,76,1010.8,1007.7,NA,NA,23.6,25.4,"No",0.6,"No"
2022-02-01,"Wollongong",21.2,27.9,0.6,NA,NA,"NW",37,"NE","N",11,15,84,82,1002.8,998.6,NA,6,23.9,23.9,"No",9.8,"Yes"
2022-02-02,"Wollongong",18.8,20.1,9.8,NA,NA,"S",52,"SSW","SSW",33,31,92,76,1006.3,1007.3,8,8,19,19.8,"Yes",0.2,"No"
2022-02-03,"Wollongong",17.4,21.6,0.2,NA,NA,"SSW",70,"SSW","S",43,50,70,64,1009.2,1009.2,6,8,19.3,21.2,"No",2.2,"Yes"
2022-02-04,"Wollongong",14.7,23.9,2.2,NA,NA,"SSW",57,"WSW","SSE",22,39,80,54,1016.3,1017.3,8,6,17.3,22.9,"Yes",9.4,"Yes"
2022-02-05,"Wollongong",16.1,24,9.4,NA,NA,"SE",59,"SSE","SSE",33,28,56,55,1020.4,1020.1,5,5,21.6,22.8,"Yes",3.4,"Yes"
2022-02-06,"Wollongong",18.4,22.5,3.4,NA,NA,"SSE",67,"SSE","S",39,44,55,68,1023.8,1024.5,7,8,21.9,20.9,"Yes",41.8,"Yes"
2022-02-07,"Wollongong",16,22.6,41.8,NA,NA,"S",59,"SW","S",19,30,89,66,1023.8,1021.6,8,8,17.2,21,"Yes",8.8,"Yes"
2022-02-08,"Wollongong",16.1,24,8.8,NA,NA,"SSW",39,"SSW","SSE",22,20,68,64,1017.3,1013.7,NA,NA,20.7,23.1,"Yes",0.2,"No"
2022-02-09,"Wollongong",18,28.7,0.2,NA,NA,"N",26,"WSW","NNE",11,13,62,59,1010.9,1009.1,NA,NA,22.7,27.6,"No",0,"No"
2022-02-10,"Wollongong",19.6,28.6,0,NA,NA,"S",59,"NW","N",6,13,51,64,1012.4,1010.7,NA,8,25.5,26.8,"No",10.6,"Yes"
2022-02-11,"Wollongong",19.4,23.3,10.6,NA,NA,"SSW",57,"SW","S",22,46,80,75,1017.5,1017.6,8,7,21.2,22.5,"Yes",24.2,"Yes"
2022-02-12,"Wollongong",17.4,24.2,24.2,NA,NA,"SSE",46,"SW","SSW",17,19,81,67,1019.4,1019.6,7,8,19.4,22.6,"Yes",22.8,"Yes"
2022-02-13,"Wollongong",17.2,25.6,22.8,NA,NA,"NE",33,"WSW","NE",9,17,79,54,1022.6,1021.9,7,NA,20.3,24.6,"Yes",0,"No"
2022-02-14,"Wollongong",18.9,26.4,0,NA,NA,"NNW",50,"N","NE",24,33,59,67,1024.6,1023.7,NA,2,23.2,25.2,"No",0,"No"
2022-02-15,"Wollongong",20.9,26.3,0,NA,NA,"NE",44,"NNW","NE",22,37,66,68,1024.5,1022.3,NA,NA,23.7,25.7,"No",0,"No"
2022-02-16,"Wollongong",19.6,26,0,NA,NA,"NE",50,"N","NE",11,35,65,67,1020.7,1015.8,NA,NA,23.5,25.1,"No",0,"No"
2022-02-17,"Wollongong",19.4,26.6,0,NA,NA,"S",44,"NNE","NNE",11,22,65,76,1010.1,1006.8,NA,NA,24.2,25.9,"No",3,"Yes"
2022-02-18,"Wollongong",19.2,25.9,3,NA,NA,"S",50,"ENE","S",9,22,85,72,1010.5,1010.8,6,NA,22.4,25.4,"Yes",57.2,"Yes"
2022-02-19,"Wollongong",17.3,23.2,57.2,NA,NA,"S",48,"SW","S",15,20,78,76,1021.3,1020.1,8,8,18.5,21.1,"Yes",0,"No"
2022-02-20,"Wollongong",18.5,25.9,0,NA,NA,"NE",50,"NNW","NE",15,35,66,74,1013.7,1007.7,NA,NA,23,24.1,"No",1,"No"
2022-02-21,"Wollongong",21.3,26.7,1,NA,NA,"NW",70,"WNW","S",35,19,45,80,1006.7,1010.1,1,8,25.9,23.7,"No",1.2,"Yes"
2022-02-22,"Wollongong",19,22.7,1.2,NA,NA,"SSW",46,"SSW","SSW",35,30,86,91,1018.9,1018.5,8,8,19.6,19.9,"Yes",34.8,"Yes"
2022-02-23,"Wollongong",19.3,24.1,34.8,NA,NA,"ENE",35,"WSW","S",7,13,93,90,1020.3,1019,8,8,20.2,22.2,"Yes",25.4,"Yes"
2022-02-24,"Wollongong",20.2,23.9,25.4,NA,NA,"NE",39,"SSW","ENE",9,11,95,87,1018.7,1016.8,8,8,21.3,23.3,"Yes",41.6,"Yes"
2022-02-25,"Wollongong",19.6,22.5,41.6,NA,NA,"SSW",30,"S","SSW",11,9,95,92,1016.1,1014.9,NA,NA,19.9,21.9,"Yes",18.8,"Yes"
2022-02-26,"Wollongong",18.8,21.2,18.8,NA,NA,"ENE",37,"WSW","ENE",7,26,92,89,1016.9,1015.9,8,8,19.2,20.8,"Yes",70,"Yes"
2022-02-27,"Wollongong",17.7,23.4,70,NA,NA,"S",28,"S","S",13,20,86,81,1015.3,1013.2,NA,NA,20.3,22.5,"Yes",10.2,"Yes"
2020-01-01,"Hobart",11.9,23.3,0,7.8,10.4,"NNW",52,"NW","NNW",26,28,41,36,1010.8,1009.3,3,7,17.4,22.1,"No",0,"No"
2020-01-02,"Hobart",15.7,25.9,0,9.6,10.4,"NW",50,"NNW","SE",22,30,43,60,1015.1,1015,6,6,19,19,"No",0,"No"
